archivo,tabla,columna,valor
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3226113
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3226119
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3226134
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3226561
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT3231027
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4110056
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4110155
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4111171
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4111172
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4111173
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4111176
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4116124
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4116150
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4116564
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4120222
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4121096
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4121098
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4126146
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4126547
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4130083
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4130154
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4130295
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131095
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131102
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131104
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131108
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131111
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131117
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131160
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131187
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4131301
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136038
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136082
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136110
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136136
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136137
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136145
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136161
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136177
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136184
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136544
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136575
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136576
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136594
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136595
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4136596
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4140227
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4141054
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4141138
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4141139
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4141142
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4141144
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146114
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146133
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146147
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146151
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146581
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146582
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4146593
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4151153
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4151154
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4156123
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4156127
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4161146
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4170045
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4180128
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4181094
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT4181158
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5210047
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5211181
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5211299
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5211300
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5220025
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5226159
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5311183
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5311184
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT5321266
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6110176
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6110214
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6111193
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116079
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116081
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116085
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116105
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116107
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116115
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116164
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116166
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116176
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116178
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116180
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116556
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116557
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6116558
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6120215
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6121120
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6121188
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6121195
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6121196
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6121200
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6121201
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6126106
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6126181
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6126541
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6126551
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6126590
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6126591
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6131212
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6131216
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT6136080
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7111226
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7111227
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7116083
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7116589
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7120145
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7121228
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7121230
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7121231
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7121235
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7121236
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7126125
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7126126
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7126148
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7126170
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7126586
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7130053
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7130158
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7130202
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7130212
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131245
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131246
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131247
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131250
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131254
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131255
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131257
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131268
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7131270
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7136092
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7136152
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7136540
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7136585
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7141248
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7141249
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7141251
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7141252
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7146108
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7146153
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7146155
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7146559
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7210140
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7211221
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7211222
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7211827
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7220208
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7230025
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7236094
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7240058
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7240125
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7240126
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7240127
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7240130
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7241264
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7241265
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7320041
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7320074
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7320146
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7321281
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7321282
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7321284
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7321289
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT7321290
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8110104
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8110716
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111179
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111225
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111303
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111304
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111305
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111309
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111310
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111311
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8111312
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8121307
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8210162
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8211316
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8211317
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8216116
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8311221
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8311297
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8311319
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT8316104
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9110087
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9111324
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9130036
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9130044
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9131327
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9150043
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9151330
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9151333
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9156091
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9160049
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9160195
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9161329
parquet\2023\52_Resultados_2023\Resultados_2023.parquet,52_Resultados_2023,tipdato,SPT9161334
